Tmt1b,Del,834,tmt1b,Aphredoderus_sayanus,Covered,Pos_found
Tmt1b,Del,834,tmt1b,Chologaster_cornuta,Not_Covered,Pos_not_found
Tmt1b,Del,834,tmt1b,Amblyopsis_rosae,Covered,Pos_found
Tmt1b,Del,834,tmt1b,Speoplatyrhinus_poulsoni,Covered,Pos_found
Tmt1b,Del,834,tmt1b,Forbesichthys_agassizii,Covered,Pos_found
Tmt1b,Del,834,tmt1b,Forbesichthys_papilliferus,Covered,Pos_found
Tmt1b,Del,834,tmt1b,Typhlichthys_eigenmanni,Covered,Pos_found
Tmt1b,Del,834,tmt1b,Amblyopsis_hoosieri,Covered,Pos_found
Tmt1b,Del,834,tmt1b,Amblyopsis_spelaea,Covered,Pos_found
Tmt1b,Del,834,tmt1b,Typhlichthys_subterraneus,Covered,Pos_found
Crybb1l1,STOP,243,crybb1l1,Percopsis_transmontana,Covered,Pos_found
Crybb1l1,STOP,243,crybb1l1,Percopsis_omiscomaycus,Covered,Pos_found
Crybb1l1,STOP,243,crybb1l1,Aphredoderus_sayanus,Covered,Pos_found
Crybb1l1,STOP,243,crybb1l1,Chologaster_cornuta,Covered,Pos_found
Crybb1l1,STOP,243,crybb1l1,Speoplatyrhinus_poulsoni,Covered,Pos_found
Crybb1l1,STOP,243,crybb1l1,Forbesichthys_agassizii,Covered,Pos_found
Crybb1l1,STOP,243,crybb1l1,Forbesichthys_papilliferus,Not_Covered,Gene_not_found
Crybb1l1,STOP,243,crybb1l1,Amblyopsis_hoosieri,Covered,Pos_found
Crybb1l1,STOP,243,crybb1l1,Amblyopsis_spelaea,Covered,Pos_found
Crybb1l1,STOP,243,crybb1l1,Typhlichthys_subterraneus,Not_Covered,Pos_not_found
Crygn2,STOP,285,crygn2,Percopsis_transmontana,Covered,Pos_found
Crygn2,STOP,285,crygn2,Percopsis_omiscomaycus,Covered,Pos_found
Crygn2,STOP,285,crygn2,Aphredoderus_sayanus,Covered,Pos_found
Crygn2,STOP,285,crygn2,Chologaster_cornuta,Covered,Pos_found
Crygn2,STOP,285,crygn2,Speoplatyrhinus_poulsoni,Covered,Pos_found
Crygn2,STOP,285,crygn2,Forbesichthys_agassizii,Covered,Pos_found
Crygn2,STOP,285,crygn2,Forbesichthys_papilliferus,Covered,Pos_found
Crygn2,STOP,285,crygn2,Typhlichthys_eigenmanni,Covered,Pos_found
Crygn2,STOP,285,crygn2,Amblyopsis_hoosieri,Covered,Pos_found
Crygn2,STOP,285,crygn2,Amblyopsis_spelaea,Covered,Pos_found
Crygn2,STOP,285,crygn2,Typhlichthys_subterraneus,Covered,Pos_found
gcap2,STOP,435,gcap2,Percopsis_transmontana,Not_Covered,Gene_not_found
gcap2,STOP,435,gcap2,Percopsis_omiscomaycus,Covered,Pos_found
gcap2,STOP,435,gcap2,Aphredoderus_sayanus,Covered,Pos_found
gcap2,STOP,435,gcap2,Chologaster_cornuta,Covered,Pos_found
gcap2,STOP,435,gcap2,Speoplatyrhinus_poulsoni,Covered,Pos_found
gcap2,STOP,435,gcap2,Forbesichthys_agassizii,Covered,Pos_found
gcap2,STOP,435,gcap2,Forbesichthys_papilliferus,Covered,Pos_found
gcap2,STOP,435,gcap2,Typhlichthys_eigenmanni,Covered,Pos_found
gcap2,STOP,435,gcap2,Amblyopsis_hoosieri,Covered,Pos_found
gcap2,STOP,435,gcap2,Amblyopsis_spelaea,Covered,Pos_found
gcap2,STOP,435,gcap2,Typhlichthys_subterraneus,Covered,Pos_found
grk7a,STOP,267,grk7a,Percopsis_transmontana,Covered,Pos_found
grk7a,STOP,267,grk7a,Percopsis_omiscomaycus,Covered,Pos_found
grk7a,STOP,267,grk7a,Aphredoderus_sayanus,Covered,Pos_found
grk7a,STOP,267,grk7a,Chologaster_cornuta,Not_Covered,Pos_not_found
grk7a,STOP,267,grk7a,Speoplatyrhinus_poulsoni,Covered,Pos_found
grk7a,STOP,267,grk7a,Forbesichthys_agassizii,Covered,Pos_found
grk7a,STOP,267,grk7a,Forbesichthys_papilliferus,Covered,Pos_found
grk7a,STOP,267,grk7a,Typhlichthys_eigenmanni,Covered,Pos_found
grk7a,STOP,267,grk7a,Amblyopsis_hoosieri,Not_Covered,Gene_not_found
grk7a,STOP,267,grk7a,Amblyopsis_spelaea,Covered,Pos_found
grk7a,STOP,267,grk7a,Typhlichthys_subterraneus,Covered,Pos_found
gucy2f,STOP,123,gucy2f,Percopsis_transmontana,Covered,Pos_found
gucy2f,STOP,123,gucy2f,Percopsis_omiscomaycus,Covered,Pos_found
gucy2f,STOP,123,gucy2f,Aphredoderus_sayanus,Not_Covered,Pos_not_found
gucy2f,STOP,123,gucy2f,Chologaster_cornuta,Covered,Pos_found
gucy2f,STOP,123,gucy2f,Speoplatyrhinus_poulsoni,Not_Covered,Pos_not_found
gucy2f,STOP,123,gucy2f,Forbesichthys_agassizii,Covered,Pos_found
gucy2f,STOP,123,gucy2f,Forbesichthys_papilliferus,Covered,Pos_found
gucy2f,STOP,123,gucy2f,Typhlichthys_eigenmanni,Not_Covered,Pos_not_found
gucy2f,STOP,123,gucy2f,Amblyopsis_hoosieri,Covered,Pos_found
gucy2f,STOP,123,gucy2f,Amblyopsis_spelaea,Covered,Pos_found
gucy2f,STOP,123,gucy2f,Typhlichthys_subterraneus,Covered,Pos_found
Opn8c,STOP,174,opn8c,Percopsis_transmontana,Not_Covered,Gene_not_found
Opn8c,STOP,174,opn8c,Percopsis_omiscomaycus,Not_Covered,Gene_not_found
Opn8c,STOP,174,opn8c,Aphredoderus_sayanus,Covered,Pos_found
Opn8c,STOP,174,opn8c,Chologaster_cornuta,Not_Covered,Pos_not_found
Opn8c,STOP,174,opn8c,Speoplatyrhinus_poulsoni,Covered,Pos_found
Opn8c,STOP,174,opn8c,Forbesichthys_agassizii,Covered,Pos_found
Opn8c,STOP,174,opn8c,Forbesichthys_papilliferus,Covered,Pos_found
Opn8c,STOP,174,opn8c,Typhlichthys_eigenmanni,Covered,Pos_found
Opn8c,STOP,174,opn8c,Amblyopsis_hoosieri,Covered,Pos_found
Opn8c,STOP,174,opn8c,Amblyopsis_spelaea,Covered,Pos_found
Opn8c,STOP,174,opn8c,Typhlichthys_subterraneus,Covered,Pos_found
pde6c,STOP,1362,pde6c,Percopsis_transmontana,Not_Covered,Gene_not_found
pde6c,STOP,1362,pde6c,Percopsis_omiscomaycus,Covered,Pos_found
pde6c,STOP,1362,pde6c,Aphredoderus_sayanus,Covered,Pos_found
pde6c,STOP,1362,pde6c,Chologaster_cornuta,Covered,Pos_found
pde6c,STOP,1362,pde6c,Speoplatyrhinus_poulsoni,Not_Covered,Gene_not_found
pde6c,STOP,1362,pde6c,Forbesichthys_agassizii,Covered,Pos_found
pde6c,STOP,1362,pde6c,Forbesichthys_papilliferus,Covered,Pos_found
pde6c,STOP,1362,pde6c,Typhlichthys_eigenmanni,Covered,Pos_found
pde6c,STOP,1362,pde6c,Amblyopsis_hoosieri,Not_Covered,Pos_not_found
pde6c,STOP,1362,pde6c,Amblyopsis_spelaea,Covered,Pos_found
pde6c,STOP,1362,pde6c,Typhlichthys_subterraneus,Not_Covered,Pos_not_found
pde6c,STOP,2142,pde6c,Percopsis_transmontana,Not_Covered,Gene_not_found
pde6c,STOP,2142,pde6c,Percopsis_omiscomaycus,Covered,Pos_found
pde6c,STOP,2142,pde6c,Aphredoderus_sayanus,Not_Covered,Pos_not_found
pde6c,STOP,2142,pde6c,Chologaster_cornuta,Not_Covered,Pos_not_found
pde6c,STOP,2142,pde6c,Amblyopsis_rosae,Covered,Pos_found
pde6c,STOP,2142,pde6c,Speoplatyrhinus_poulsoni,Not_Covered,Gene_not_found
pde6c,STOP,2142,pde6c,Forbesichthys_agassizii,Not_Covered,Pos_not_found
pde6c,STOP,2142,pde6c,Forbesichthys_papilliferus,Covered,Pos_found
pde6c,STOP,2142,pde6c,Typhlichthys_eigenmanni,Covered,Pos_found
pde6c,STOP,2142,pde6c,Amblyopsis_hoosieri,Not_Covered,Pos_not_found
pde6c,STOP,2142,pde6c,Amblyopsis_spelaea,Covered,Pos_found
pde6c,STOP,2142,pde6c,Typhlichthys_subterraneus,Not_Covered,Pos_not_found
Rh2.1,STOP,387,rh2,Percopsis_transmontana,Covered,Pos_found
Rh2.1,STOP,387,rh2,Percopsis_omiscomaycus,Covered,Pos_found
Rh2.1,STOP,387,rh2,Aphredoderus_sayanus,Covered,Pos_found
Rh2.1,STOP,387,rh2,Chologaster_cornuta,Covered,Pos_found
Rh2.1,STOP,387,rh2,Amblyopsis_rosae,Covered,Pos_found
Rh2.1,STOP,387,rh2,Forbesichthys_agassizii,Covered,Pos_found
Rh2.1,STOP,387,rh2,Forbesichthys_papilliferus,Covered,Pos_found
Rh2.1,STOP,387,rh2,Typhlichthys_eigenmanni,Covered,Pos_found
Rh2.1,STOP,387,rh2,Amblyopsis_hoosieri,Covered,Pos_found
Rh2.1,STOP,387,rh2,Amblyopsis_spelaea,Covered,Pos_found
Rh2.1,STOP,387,rh2,Typhlichthys_subterraneus,Covered,Pos_found
Rh2.1,STOP,450,rh2,Percopsis_transmontana,Covered,Pos_found
Rh2.1,STOP,450,rh2,Percopsis_omiscomaycus,Covered,Pos_found
Rh2.1,STOP,450,rh2,Aphredoderus_sayanus,Covered,Pos_found
Rh2.1,STOP,450,rh2,Chologaster_cornuta,Covered,Pos_found
Rh2.1,STOP,450,rh2,Amblyopsis_rosae,Covered,Pos_found
Rh2.1,STOP,450,rh2,Forbesichthys_agassizii,Covered,Pos_found
Rh2.1,STOP,450,rh2,Forbesichthys_papilliferus,Covered,Pos_found
Rh2.1,STOP,450,rh2,Typhlichthys_eigenmanni,Covered,Pos_found
Rh2.1,STOP,450,rh2,Amblyopsis_hoosieri,Covered,Pos_found
Rh2.1,STOP,450,rh2,Amblyopsis_spelaea,Covered,Pos_found
Rh2.1,STOP,450,rh2,Typhlichthys_subterraneus,Covered,Pos_found
Rh2.1,STOP,471,rh2,Percopsis_transmontana,Covered,Pos_found
Rh2.1,STOP,471,rh2,Percopsis_omiscomaycus,Covered,Pos_found
Rh2.1,STOP,471,rh2,Aphredoderus_sayanus,Covered,Pos_found
Rh2.1,STOP,471,rh2,Chologaster_cornuta,Covered,Pos_found
Rh2.1,STOP,471,rh2,Amblyopsis_rosae,Covered,Pos_found
Rh2.1,STOP,471,rh2,Forbesichthys_agassizii,Covered,Pos_found
Rh2.1,STOP,471,rh2,Forbesichthys_papilliferus,Covered,Pos_found
Rh2.1,STOP,471,rh2,Typhlichthys_eigenmanni,Covered,Pos_found
Rh2.1,STOP,471,rh2,Amblyopsis_hoosieri,Covered,Pos_found
Rh2.1,STOP,471,rh2,Amblyopsis_spelaea,Covered,Pos_found
Rh2.1,STOP,471,rh2,Typhlichthys_subterraneus,Covered,Pos_found
Rpe65b,STOP,324,rpe65b_c,Percopsis_transmontana,Covered,Pos_found
Rpe65b,STOP,324,rpe65b_c,Percopsis_omiscomaycus,Covered,Pos_found
Rpe65b,STOP,324,rpe65b_c,Aphredoderus_sayanus,Covered,Pos_found
Rpe65b,STOP,324,rpe65b_c,Chologaster_cornuta,Covered,Pos_found
Rpe65b,STOP,324,rpe65b_c,Speoplatyrhinus_poulsoni,Covered,Pos_found
Rpe65b,STOP,324,rpe65b_c,Forbesichthys_agassizii,Covered,Pos_found
Rpe65b,STOP,324,rpe65b_c,Forbesichthys_papilliferus,Covered,Pos_found
Rpe65b,STOP,324,rpe65b_c,Typhlichthys_eigenmanni,Covered,Pos_found
Rpe65b,STOP,324,rpe65b_c,Amblyopsis_hoosieri,Covered,Pos_found
Rpe65b,STOP,324,rpe65b_c,Amblyopsis_spelaea,Covered,Pos_found
Rpe65b,STOP,324,rpe65b_c,Typhlichthys_subterraneus,Covered,Pos_found
Rpe65b,STOP,1476,rpe65b_c,Percopsis_transmontana,Not_Covered,Pos_not_found
Rpe65b,STOP,1476,rpe65b_c,Percopsis_omiscomaycus,Covered,Pos_found
Rpe65b,STOP,1476,rpe65b_c,Aphredoderus_sayanus,Not_Covered,Pos_not_found
Rpe65b,STOP,1476,rpe65b_c,Chologaster_cornuta,Not_Covered,Pos_not_found
Rpe65b,STOP,1476,rpe65b_c,Speoplatyrhinus_poulsoni,Covered,Pos_found
Rpe65b,STOP,1476,rpe65b_c,Forbesichthys_agassizii,Covered,Pos_found
Rpe65b,STOP,1476,rpe65b_c,Forbesichthys_papilliferus,Covered,Pos_found
Rpe65b,STOP,1476,rpe65b_c,Typhlichthys_eigenmanni,Not_Covered,Pos_not_found
Rpe65b,STOP,1476,rpe65b_c,Amblyopsis_hoosieri,Covered,Pos_found
Rpe65b,STOP,1476,rpe65b_c,Amblyopsis_spelaea,Covered,Pos_found
Rpe65b,STOP,1476,rpe65b_c,Typhlichthys_subterraneus,Covered,Pos_found
arr3b,Del,815,arr3b,Percopsis_transmontana,Covered,Pos_found
arr3b,Del,815,arr3b,Percopsis_omiscomaycus,Covered,Pos_found
arr3b,Del,815,arr3b,Aphredoderus_sayanus,Covered,Pos_found
arr3b,Del,815,arr3b,Chologaster_cornuta,Not_Covered,Pos_not_found
arr3b,Del,815,arr3b,Amblyopsis_rosae,Covered,Pos_found
arr3b,Del,815,arr3b,Speoplatyrhinus_poulsoni,Covered,Pos_found
arr3b,Del,815,arr3b,Forbesichthys_agassizii,Covered,Pos_found
arr3b,Del,815,arr3b,Forbesichthys_papilliferus,Covered,Pos_found
arr3b,Del,815,arr3b,Amblyopsis_hoosieri,Not_Covered,Pos_not_found
arr3b,Del,815,arr3b,Amblyopsis_spelaea,Not_Covered,Pos_not_found
arr3b,Del,815,arr3b,Typhlichthys_subterraneus,Not_Covered,Pos_not_found
Crybgx,Del,260,crybgx,Percopsis_transmontana,Covered,Pos_found
Crybgx,Del,260,crybgx,Percopsis_omiscomaycus,Covered,Pos_found
Crybgx,Del,260,crybgx,Aphredoderus_sayanus,Covered,Pos_found
Crybgx,Del,260,crybgx,Chologaster_cornuta,Covered,Pos_found
Crybgx,Del,260,crybgx,Amblyopsis_rosae,Covered,Pos_found
Crybgx,Del,260,crybgx,Speoplatyrhinus_poulsoni,Not_Covered,Pos_not_found
Crybgx,Del,260,crybgx,Forbesichthys_agassizii,Covered,Pos_found
Crybgx,Del,260,crybgx,Forbesichthys_papilliferus,Covered,Pos_found
Crybgx,Del,260,crybgx,Typhlichthys_eigenmanni,Covered,Pos_found
Crybgx,Del,260,crybgx,Amblyopsis_hoosieri,Covered,Pos_found
Crybgx,Del,260,crybgx,Amblyopsis_spelaea,Covered,Pos_found
Crybgx,Del,260,crybgx,Typhlichthys_subterraneus,Covered,Pos_found
Crybgx,Del,262,crybgx,Percopsis_transmontana,Covered,Pos_found
Crybgx,Del,262,crybgx,Percopsis_omiscomaycus,Covered,Pos_found
Crybgx,Del,262,crybgx,Aphredoderus_sayanus,Covered,Pos_found
Crybgx,Del,262,crybgx,Chologaster_cornuta,Covered,Pos_found
Crybgx,Del,262,crybgx,Amblyopsis_rosae,Covered,Pos_found
Crybgx,Del,262,crybgx,Speoplatyrhinus_poulsoni,Not_Covered,Pos_not_found
Crybgx,Del,262,crybgx,Forbesichthys_agassizii,Covered,Pos_found
Crybgx,Del,262,crybgx,Forbesichthys_papilliferus,Covered,Pos_found
Crybgx,Del,262,crybgx,Typhlichthys_eigenmanni,Covered,Pos_found
Crybgx,Del,262,crybgx,Amblyopsis_hoosieri,Covered,Pos_found
Crybgx,Del,262,crybgx,Amblyopsis_spelaea,Covered,Pos_found
Crybgx,Del,262,crybgx,Typhlichthys_subterraneus,Covered,Pos_found
gnat1,Del,878,gnat1,Percopsis_transmontana,Covered,Pos_found
gnat1,Del,878,gnat1,Percopsis_omiscomaycus,Covered,Pos_found
gnat1,Del,878,gnat1,Aphredoderus_sayanus,Covered,Pos_found
gnat1,Del,878,gnat1,Chologaster_cornuta,Covered,Pos_found
gnat1,Del,878,gnat1,Amblyopsis_rosae,Covered,Pos_found
gnat1,Del,878,gnat1,Speoplatyrhinus_poulsoni,Covered,Pos_found
gnat1,Del,878,gnat1,Forbesichthys_agassizii,Not_Covered,Pos_not_found
gnat1,Del,878,gnat1,Forbesichthys_papilliferus,Covered,Pos_found
gnat1,Del,878,gnat1,Typhlichthys_eigenmanni,Not_Covered,Gene_not_found
gnat1,Del,878,gnat1,Amblyopsis_hoosieri,Covered,Pos_found
gnat1,Del,878,gnat1,Amblyopsis_spelaea,Covered,Pos_found
gnat1,Del,878,gnat1,Typhlichthys_subterraneus,Covered,Pos_found
gnat2,Del,372,gnat2,Percopsis_transmontana,Covered,Pos_found
gnat2,Del,372,gnat2,Percopsis_omiscomaycus,Covered,Pos_found
gnat2,Del,372,gnat2,Aphredoderus_sayanus,Covered,Pos_found
gnat2,Del,372,gnat2,Chologaster_cornuta,Covered,Pos_found
gnat2,Del,372,gnat2,Amblyopsis_rosae,Covered,Pos_found
gnat2,Del,372,gnat2,Speoplatyrhinus_poulsoni,Covered,Pos_found
gnat2,Del,372,gnat2,Forbesichthys_agassizii,Covered,Pos_found
gnat2,Del,372,gnat2,Forbesichthys_papilliferus,Covered,Pos_found
gnat2,Del,372,gnat2,Typhlichthys_eigenmanni,Covered,Pos_found
gnat2,Del,372,gnat2,Amblyopsis_hoosieri,Covered,Pos_found
gnat2,Del,372,gnat2,Amblyopsis_spelaea,Covered,Pos_found
gnat2,Del,372,gnat2,Typhlichthys_subterraneus,Covered,Pos_found
Opn4m3,Del,666,opn4m3,Percopsis_transmontana,Covered,Pos_found
Opn4m3,Del,666,opn4m3,Percopsis_omiscomaycus,Covered,Pos_found
Opn4m3,Del,666,opn4m3,Aphredoderus_sayanus,Covered,Pos_found
Opn4m3,Del,666,opn4m3,Chologaster_cornuta,Not_Covered,Gene_not_found
Opn4m3,Del,666,opn4m3,Amblyopsis_rosae,Covered,Pos_found
Opn4m3,Del,666,opn4m3,Speoplatyrhinus_poulsoni,Covered,Pos_found
Opn4m3,Del,666,opn4m3,Forbesichthys_agassizii,Covered,Pos_found
Opn4m3,Del,666,opn4m3,Forbesichthys_papilliferus,Covered,Pos_found
Opn4m3,Del,666,opn4m3,Typhlichthys_eigenmanni,Covered,Pos_found
Opn4m3,Del,666,opn4m3,Amblyopsis_hoosieri,Covered,Pos_found
Opn4m3,Del,666,opn4m3,Amblyopsis_spelaea,Covered,Pos_found
Opn4m3,Del,666,opn4m3,Typhlichthys_subterraneus,Covered,Pos_found
pde6b,Del,1108,pde6b,Percopsis_transmontana,Covered,Pos_found
pde6b,Del,1108,pde6b,Percopsis_omiscomaycus,Covered,Pos_found
pde6b,Del,1108,pde6b,Aphredoderus_sayanus,Covered,Pos_found
pde6b,Del,1108,pde6b,Chologaster_cornuta,Not_Covered,Pos_not_found
pde6b,Del,1108,pde6b,Amblyopsis_rosae,Covered,Pos_found
pde6b,Del,1108,pde6b,Speoplatyrhinus_poulsoni,Covered,Pos_found
pde6b,Del,1108,pde6b,Forbesichthys_agassizii,Covered,Pos_found
pde6b,Del,1108,pde6b,Forbesichthys_papilliferus,Covered,Pos_found
pde6b,Del,1108,pde6b,Typhlichthys_eigenmanni,Covered,Pos_found
pde6b,Del,1108,pde6b,Amblyopsis_hoosieri,Covered,Pos_found
pde6b,Del,1108,pde6b,Amblyopsis_spelaea,Covered,Pos_found
pde6b,Del,1108,pde6b,Typhlichthys_subterraneus,Covered,Pos_found
Rh2.1,Del,337,rh2,Percopsis_transmontana,Covered,Pos_found
Rh2.1,Del,337,rh2,Percopsis_omiscomaycus,Covered,Pos_found
Rh2.1,Del,337,rh2,Aphredoderus_sayanus,Covered,Pos_found
Rh2.1,Del,337,rh2,Chologaster_cornuta,Covered,Pos_found
Rh2.1,Del,337,rh2,Amblyopsis_rosae,Covered,Pos_found
Rh2.1,Del,337,rh2,Forbesichthys_agassizii,Covered,Pos_found
Rh2.1,Del,337,rh2,Forbesichthys_papilliferus,Covered,Pos_found
Rh2.1,Del,337,rh2,Typhlichthys_eigenmanni,Covered,Pos_found
Rh2.1,Del,337,rh2,Amblyopsis_hoosieri,Covered,Pos_found
Rh2.1,Del,337,rh2,Amblyopsis_spelaea,Covered,Pos_found
Rh2.1,Del,337,rh2,Typhlichthys_subterraneus,Covered,Pos_found
Rh2.1,Del,753,rh2,Percopsis_transmontana,Covered,Pos_found
Rh2.1,Del,753,rh2,Percopsis_omiscomaycus,Covered,Pos_found
Rh2.1,Del,753,rh2,Aphredoderus_sayanus,Covered,Pos_found
Rh2.1,Del,753,rh2,Chologaster_cornuta,Covered,Pos_found
Rh2.1,Del,753,rh2,Amblyopsis_rosae,Covered,Pos_found
Rh2.1,Del,753,rh2,Forbesichthys_agassizii,Covered,Pos_found
Rh2.1,Del,753,rh2,Forbesichthys_papilliferus,Covered,Pos_found
Rh2.1,Del,753,rh2,Typhlichthys_eigenmanni,Covered,Pos_found
Rh2.1,Del,753,rh2,Amblyopsis_hoosieri,Covered,Pos_found
Rh2.1,Del,753,rh2,Amblyopsis_spelaea,Covered,Pos_found
Rh2.1,Del,753,rh2,Typhlichthys_subterraneus,Covered,Pos_found
Rh2.1,Ins,786,rh2,Percopsis_transmontana,Covered,Pos_found
Rh2.1,Ins,786,rh2,Percopsis_omiscomaycus,Covered,Pos_found
Rh2.1,Ins,786,rh2,Aphredoderus_sayanus,Covered,Pos_found
Rh2.1,Ins,786,rh2,Chologaster_cornuta,Covered,Pos_found
Rh2.1,Ins,786,rh2,Amblyopsis_rosae,Covered,Pos_found
Rh2.1,Ins,786,rh2,Forbesichthys_agassizii,Covered,Pos_found
Rh2.1,Ins,786,rh2,Forbesichthys_papilliferus,Covered,Pos_found
Rh2.1,Ins,786,rh2,Typhlichthys_eigenmanni,Covered,Pos_found
Rh2.1,Ins,786,rh2,Amblyopsis_hoosieri,Covered,Pos_found
Rh2.1,Ins,786,rh2,Amblyopsis_spelaea,Covered,Pos_found
Rh2.1,Ins,786,rh2,Typhlichthys_subterraneus,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Percopsis_transmontana,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Percopsis_omiscomaycus,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Aphredoderus_sayanus,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Chologaster_cornuta,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Amblyopsis_rosae,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Speoplatyrhinus_poulsoni,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Forbesichthys_agassizii,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Forbesichthys_papilliferus,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Typhlichthys_eigenmanni,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Amblyopsis_hoosieri,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Amblyopsis_spelaea,Covered,Pos_found
Rpe65b,Del,539,rpe65b_c,Typhlichthys_subterraneus,Covered,Pos_found
Rpe65b,Del,759,rpe65b_c,Percopsis_transmontana,Covered,Pos_found
Rpe65b,Del,759,rpe65b_c,Percopsis_omiscomaycus,Covered,Pos_found
Rpe65b,Del,759,rpe65b_c,Aphredoderus_sayanus,Covered,Pos_found
Rpe65b,Del,759,rpe65b_c,Chologaster_cornuta,Covered,Pos_found
Rpe65b,Del,759,rpe65b_c,Amblyopsis_rosae,Covered,Pos_found
Rpe65b,Del,759,rpe65b_c,Speoplatyrhinus_poulsoni,Covered,Pos_found
Rpe65b,Del,759,rpe65b_c,Forbesichthys_agassizii,Covered,Pos_found
Rpe65b,Del,759,rpe65b_c,Forbesichthys_papilliferus,Covered,Pos_found
Rpe65b,Del,759,rpe65b_c,Typhlichthys_eigenmanni,Covered,Pos_found
Rpe65b,Del,759,rpe65b_c,Amblyopsis_hoosieri,Covered,Pos_found
Rpe65b,Del,759,rpe65b_c,Amblyopsis_spelaea,Covered,Pos_found
